year,district,neighborhood,type_of_propulsion,number
2019,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Gasoline,3579.0
2019,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Hybrid,147.0
2019,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Others,76.0
2019,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Unknown,9.0
2019,Sant Martí,Provençals del Poblenou,Diesel,4547.0
2019,Sant Martí,Provençals del Poblenou,Electric,23.0
2019,Sant Martí,Provençals del Poblenou,Gasoline,6087.0
2019,Sant Martí,Provençals del Poblenou,Hybrid,181.0
2019,Sant Martí,Provençals del Poblenou,Others,163.0
2019,Sant Martí,Provençals del Poblenou,Unknown,20.0
2019,Sant Martí,Sant Martí de Provençals,Diesel,4136.0
2019,Sant Martí,Sant Martí de Provençals,Electric,8.0
2019,Sant Martí,Sant Martí de Provençals,Gasoline,7336.0
2019,Sant Martí,Sant Martí de Provençals,Hybrid,154.0
2019,Sant Martí,Sant Martí de Provençals,Others,166.0
2019,Sant Martí,Sant Martí de Provençals,Unknown,21.0
2019,Sant Martí,el Besòs i el Maresme,Diesel,3694.0
2019,Sant Martí,el Besòs i el Maresme,Electric,3.0
2019,Sant Martí,el Besòs i el Maresme,Gasoline,4699.0
2019,Sant Martí,el Besòs i el Maresme,Hybrid,154.0
2019,Sant Martí,el Besòs i el Maresme,Others,101.0
2019,Sant Martí,el Besòs i el Maresme,Unknown,23.0
2019,Sant Martí,el Clot,Diesel,4226.0
2019,Sant Martí,el Clot,Electric,3.0
2019,Sant Martí,el Clot,Gasoline,7646.0
2019,Sant Martí,el Clot,Hybrid,234.0
2019,Sant Martí,el Clot,Others,133.0
2019,Sant Martí,el Clot,Unknown,26.0
2019,Sant Martí,el Parc i la Llacuna del Poblenou,Diesel,3263.0
2019,Sant Martí,el Parc i la Llacuna del Poblenou,Electric,430.0
2019,Sant Martí,el Parc i la Llacuna del Poblenou,Gasoline,4753.0
2019,Sant Martí,el Parc i la Llacuna del Poblenou,Hybrid,173.0
2019,Sant Martí,el Parc i la Llacuna del Poblenou,Others,153.0
2019,Sant Martí,el Parc i la Llacuna del Poblenou,Unknown,29.0
2019,Sant Martí,el Poblenou,Diesel,5534.0
2019,Sant Martí,el Poblenou,Electric,56.0
2019,Sant Martí,el Poblenou,Gasoline,9449.0
2019,Sant Martí,el Poblenou,Hybrid,332.0
2019,Sant Martí,el Poblenou,Others,229.0
2019,Sant Martí,el Poblenou,Unknown,32.0
2019,Sant Martí,la Verneda i la Pau,Diesel,5233.0
2019,Sant Martí,la Verneda i la Pau,Electric,11.0
2019,Sant Martí,la Verneda i la Pau,Gasoline,7628.0
2019,Sant Martí,la Verneda i la Pau,Hybrid,172.0
2019,Sant Martí,la Verneda i la Pau,Others,150.0
2019,Sant Martí,la Verneda i la Pau,Unknown,34.0
2019,Sant Martí,la Vila Olímpica del Poblenou,Diesel,1867.0
2019,Sant Martí,la Vila Olímpica del Poblenou,Electric,22.0
2019,Sant Martí,la Vila Olímpica del Poblenou,Gasoline,3456.0
2019,Sant Martí,la Vila Olímpica del Poblenou,Hybrid,165.0
2019,Sant Martí,la Vila Olímpica del Poblenou,Others,44.0
2019,Sant Martí,la Vila Olímpica del Poblenou,Unknown,19.0
2019,Sants-Montjuïc,Hostafrancs,Diesel,2435.0
2019,Sants-Montjuïc,Hostafrancs,Electric,12.0
2019,Sants-Montjuïc,Hostafrancs,Gasoline,4224.0
2019,Sants-Montjuïc,Hostafrancs,Hybrid,98.0
2019,Sants-Montjuïc,Hostafrancs,Others,65.0
2019,Sants-Montjuïc,Hostafrancs,Unknown,24.0
2019,Sants-Montjuïc,Sants,Diesel,5551.0
2019,Sants-Montjuïc,Sants,Electric,26.0
2019,Sants-Montjuïc,Sants,Gasoline,11786.0
2019,Sants-Montjuïc,Sants,Hybrid,287.0
2019,Sants-Montjuïc,Sants,Others,150.0
2019,Sants-Montjuïc,Sants,Unknown,60.0
2019,Sants-Montjuïc,Sants - Badal,Diesel,3483.0
2019,Sants-Montjuïc,Sants - Badal,Electric,10.0
2019,Sants-Montjuïc,Sants - Badal,Gasoline,6787.0
2019,Sants-Montjuïc,Sants - Badal,Hybrid,157.0
2019,Sants-Montjuïc,Sants - Badal,Others,88.0
2019,Sants-Montjuïc,Sants - Badal,Unknown,25.0
2019,Sants-Montjuïc,el Poble Sec,Diesel,4871.0
2019,Sants-Montjuïc,el Poble Sec,Electric,20.0
2019,Sants-Montjuïc,el Poble Sec,Gasoline,9447.0
2019,Sants-Montjuïc,el Poble Sec,Hybrid,209.0
2019,Sants-Montjuïc,el Poble Sec,Others,144.0
2019,Sants-Montjuïc,el Poble Sec,Unknown,50.0
2019,Sants-Montjuïc,la Bordeta,Diesel,2907.0
2019,Sants-Montjuïc,la Bordeta,Electric,20.0
2019,Sants-Montjuïc,la Bordeta,Gasoline,5488.0
2019,Sants-Montjuïc,la Bordeta,Hybrid,123.0
2019,Sants-Montjuïc,la Bordeta,Others,103.0
2019,Sants-Montjuïc,la Bordeta,Unknown,22.0
2019,Sants-Montjuïc,la Font de la Guatlla,Diesel,1583.0
2019,Sants-Montjuïc,la Font de la Guatlla,Electric,6.0
2019,Sants-Montjuïc,la Font de la Guatlla,Gasoline,3160.0
2019,Sants-Montjuïc,la Font de la Guatlla,Hybrid,86.0
2019,Sants-Montjuïc,la Font de la Guatlla,Others,70.0
2019,Sants-Montjuïc,la Font de la Guatlla,Unknown,10.0
2019,Sants-Montjuïc,la Marina de Port,Diesel,5749.0
2019,Sants-Montjuïc,la Marina de Port,Electric,14.0
2019,Sants-Montjuïc,la Marina de Port,Gasoline,8705.0
2019,Sants-Montjuïc,la Marina de Port,Hybrid,189.0
2019,Sants-Montjuïc,la Marina de Port,Others,205.0
2019,Sants-Montjuïc,la Marina de Port,Unknown,30.0
2019,Sants-Montjuïc,la Marina del Prat Vermell,Diesel,5821.0
2019,Sants-Montjuïc,la Marina del Prat Vermell,Electric,1086.0
2019,Sants-Montjuïc,la Marina del Prat Vermell,Gasoline,1584.0
2019,Sants-Montjuïc,la Marina del Prat Vermell,Hybrid,634.0
2019,Sants-Montjuïc,la Marina del Prat Vermell,Others,1967.0
2019,Sants-Montjuïc,la Marina del Prat Vermell,Unknown,54.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diesel,9570.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Electric,340.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Gasoline,26760.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Hybrid,812.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Others,255.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Unknown,123.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Diesel,4460.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Electric,445.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Gasoline,13390.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Hybrid,342.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Others,83.0
2019,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Unknown,57.0
2019,Sarrià-Sant Gervasi,Sarrià,Diesel,4387.0
2019,Sarrià-Sant Gervasi,Sarrià,Electric,85.0
2019,Sarrià-Sant Gervasi,Sarrià,Gasoline,11979.0
2019,Sarrià-Sant Gervasi,Sarrià,Hybrid,281.0
2019,Sarrià-Sant Gervasi,Sarrià,Others,123.0
2019,Sarrià-Sant Gervasi,Sarrià,Unknown,44.0
2019,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Diesel,987.0
2019,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Electric,21.0
2019,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Gasoline,2136.0
2019,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Hybrid,67.0
2019,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Others,29.0
2019,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Unknown,12.0
2019,Sarrià-Sant Gervasi,el Putget i Farró,Diesel,4197.0
2019,Sarrià-Sant Gervasi,el Putget i Farró,Electric,45.0
2019,Sarrià-Sant Gervasi,el Putget i Farró,Gasoline,13076.0
2019,Sarrià-Sant Gervasi,el Putget i Farró,Hybrid,335.0
2019,Sarrià-Sant Gervasi,el Putget i Farró,Others,83.0
2019,Sarrià-Sant Gervasi,el Putget i Farró,Unknown,41.0
2019,Sarrià-Sant Gervasi,les Tres Torres,Diesel,3000.0
2019,Sarrià-Sant Gervasi,les Tres Torres,Electric,70.0
2019,Sarrià-Sant Gervasi,les Tres Torres,Gasoline,9402.0
2019,Sarrià-Sant Gervasi,les Tres Torres,Hybrid,272.0
2019,Sarrià-Sant Gervasi,les Tres Torres,Others,45.0
2019,Sarrià-Sant Gervasi,les Tres Torres,Unknown,31.0
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Diesel,2323.0
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Electric,3984.0
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Gasoline,5215.0
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Hybrid,671.0
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Others,89.0
2020,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Unknown,38.0
2020,Ciutat Vella,el Gòtic,Diesel,4736.0
2020,Ciutat Vella,el Gòtic,Electric,169.0
2020,Ciutat Vella,el Gòtic,Gasoline,6565.0
2020,Ciutat Vella,el Gòtic,Hybrid,164.0
2020,Ciutat Vella,el Gòtic,Others,235.0
2020,Ciutat Vella,el Gòtic,Unknown,58.0
2020,Ciutat Vella,el Raval,Diesel,3738.0
2020,Ciutat Vella,el Raval,Electric,66.0
2020,Ciutat Vella,el Raval,Gasoline,7361.0
2020,Ciutat Vella,el Raval,Hybrid,787.0
2020,Ciutat Vella,el Raval,Others,214.0
2020,Ciutat Vella,el Raval,Unknown,58.0
2020,Ciutat Vella,la Barceloneta,Diesel,1853.0
2020,Ciutat Vella,la Barceloneta,Electric,152.0
2020,Ciutat Vella,la Barceloneta,Gasoline,3903.0
2020,Ciutat Vella,la Barceloneta,Hybrid,59.0
2020,Ciutat Vella,la Barceloneta,Others,76.0
2020,Ciutat Vella,la Barceloneta,Unknown,17.0
2020,Eixample,Sant Antoni,Diesel,4756.0
2020,Eixample,Sant Antoni,Electric,66.0
2020,Eixample,Sant Antoni,Gasoline,10914.0
2020,Eixample,Sant Antoni,Hybrid,342.0
2020,Eixample,Sant Antoni,Others,223.0
2020,Eixample,Sant Antoni,Unknown,48.0
2020,Eixample,el Fort Pienc,Diesel,4667.0
2020,Eixample,el Fort Pienc,Electric,31.0
2020,Eixample,el Fort Pienc,Gasoline,9613.0
2020,Eixample,el Fort Pienc,Hybrid,371.0
2020,Eixample,el Fort Pienc,Others,177.0
2020,Eixample,el Fort Pienc,Unknown,49.0
2020,Eixample,l'Antiga Esquerra de l'Eixample,Diesel,6283.0
2020,Eixample,l'Antiga Esquerra de l'Eixample,Electric,762.0
2020,Eixample,l'Antiga Esquerra de l'Eixample,Gasoline,15271.0
2020,Eixample,l'Antiga Esquerra de l'Eixample,Hybrid,594.0
2020,Eixample,l'Antiga Esquerra de l'Eixample,Others,219.0
2020,Eixample,l'Antiga Esquerra de l'Eixample,Unknown,79.0
2020,Eixample,la Dreta de l'Eixample,Diesel,10160.0
2020,Eixample,la Dreta de l'Eixample,Electric,198.0
2020,Eixample,la Dreta de l'Eixample,Gasoline,18231.0
2020,Eixample,la Dreta de l'Eixample,Hybrid,1452.0
2020,Eixample,la Dreta de l'Eixample,Others,706.0
2020,Eixample,la Dreta de l'Eixample,Unknown,146.0
2020,Eixample,la Nova Esquerra de l'Eixample,Diesel,8736.0
2020,Eixample,la Nova Esquerra de l'Eixample,Electric,105.0
2020,Eixample,la Nova Esquerra de l'Eixample,Gasoline,19411.0
2020,Eixample,la Nova Esquerra de l'Eixample,Hybrid,974.0
2020,Eixample,la Nova Esquerra de l'Eixample,Others,258.0
2020,Eixample,la Nova Esquerra de l'Eixample,Unknown,73.0
2020,Eixample,la Sagrada Família,Diesel,6714.0
2020,Eixample,la Sagrada Família,Electric,119.0
2020,Eixample,la Sagrada Família,Gasoline,15268.0
2020,Eixample,la Sagrada Família,Hybrid,587.0
2020,Eixample,la Sagrada Família,Others,358.0
2020,Eixample,la Sagrada Família,Unknown,40.0
2020,Gràcia,Vallcarca i els Penitents,Diesel,2433.0
2020,Gràcia,Vallcarca i els Penitents,Electric,46.0
2020,Gràcia,Vallcarca i els Penitents,Gasoline,6521.0
2020,Gràcia,Vallcarca i els Penitents,Hybrid,201.0
2020,Gràcia,Vallcarca i els Penitents,Others,66.0
2020,Gràcia,Vallcarca i els Penitents,Unknown,30.0
2020,Gràcia,Vila de Gràcia,Diesel,6215.0
2020,Gràcia,Vila de Gràcia,Electric,108.0
2020,Gràcia,Vila de Gràcia,Gasoline,15522.0
2020,Gràcia,Vila de Gràcia,Hybrid,478.0
2020,Gràcia,Vila de Gràcia,Others,306.0
2020,Gràcia,Vila de Gràcia,Unknown,55.0
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,Diesel,4582.0
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,Electric,73.0
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,Gasoline,11872.0
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,Hybrid,398.0
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,Others,133.0
2020,Gràcia,el Camp d'en Grassot i Gràcia Nova,Unknown,31.0
2020,Gràcia,el Coll,Diesel,1068.0
2020,Gràcia,el Coll,Electric,7.0
2020,Gràcia,el Coll,Gasoline,2633.0
2020,Gràcia,el Coll,Hybrid,73.0
2020,Gràcia,el Coll,Others,31.0
2020,Gràcia,el Coll,Unknown,10.0
2020,Gràcia,la Salut,Diesel,1894.0
2020,Gràcia,la Salut,Electric,16.0
2020,Gràcia,la Salut,Gasoline,5077.0
2020,Gràcia,la Salut,Hybrid,194.0
2020,Gràcia,la Salut,Others,57.0
2020,Gràcia,la Salut,Unknown,12.0
2020,Horta-Guinardó,Can Baró,Diesel,1456.0
2020,Horta-Guinardó,Can Baró,Electric,12.0
2020,Horta-Guinardó,Can Baró,Gasoline,3408.0
2020,Horta-Guinardó,Can Baró,Hybrid,84.0
2020,Horta-Guinardó,Can Baró,Others,46.0
2020,Horta-Guinardó,Can Baró,Unknown,11.0
2020,Horta-Guinardó,Horta,Diesel,4026.0
2020,Horta-Guinardó,Horta,Electric,18.0
2020,Horta-Guinardó,Horta,Gasoline,8580.0
2020,Horta-Guinardó,Horta,Hybrid,267.0
2020,Horta-Guinardó,Horta,Others,137.0
2020,Horta-Guinardó,Horta,Unknown,28.0
2020,Horta-Guinardó,Montbau,Diesel,763.0
2020,Horta-Guinardó,Montbau,Electric,2.0
2020,Horta-Guinardó,Montbau,Gasoline,1531.0
2020,Horta-Guinardó,Montbau,Hybrid,50.0
2020,Horta-Guinardó,Montbau,Others,28.0
2020,Horta-Guinardó,Montbau,Unknown,4.0
2020,Horta-Guinardó,Sant Genís dels Agudells,Diesel,1121.0
2020,Horta-Guinardó,Sant Genís dels Agudells,Electric,10.0
2020,Horta-Guinardó,Sant Genís dels Agudells,Gasoline,2306.0
2020,Horta-Guinardó,Sant Genís dels Agudells,Hybrid,72.0
2020,Horta-Guinardó,Sant Genís dels Agudells,Others,40.0
2020,Horta-Guinardó,Sant Genís dels Agudells,Unknown,7.0
2020,Horta-Guinardó,el Baix Guinardó,Diesel,3534.0
2020,Horta-Guinardó,el Baix Guinardó,Electric,24.0
2020,Horta-Guinardó,el Baix Guinardó,Gasoline,7948.0
2020,Horta-Guinardó,el Baix Guinardó,Hybrid,263.0
2020,Horta-Guinardó,el Baix Guinardó,Others,119.0
2020,Horta-Guinardó,el Baix Guinardó,Unknown,39.0
2020,Horta-Guinardó,el Carmel,Diesel,4729.0
2020,Horta-Guinardó,el Carmel,Electric,10.0
2020,Horta-Guinardó,el Carmel,Gasoline,9994.0
2020,Horta-Guinardó,el Carmel,Hybrid,209.0
2020,Horta-Guinardó,el Carmel,Others,165.0
2020,Horta-Guinardó,el Carmel,Unknown,30.0
2020,Horta-Guinardó,el Guinardó,Diesel,5555.0
2020,Horta-Guinardó,el Guinardó,Electric,68.0
2020,Horta-Guinardó,el Guinardó,Gasoline,11520.0
2020,Horta-Guinardó,el Guinardó,Hybrid,417.0
2020,Horta-Guinardó,el Guinardó,Others,238.0
2020,Horta-Guinardó,el Guinardó,Unknown,20.0
2020,Horta-Guinardó,la Clota,Diesel,151.0
2020,Horta-Guinardó,la Clota,Electric,1.0
2020,Horta-Guinardó,la Clota,Gasoline,219.0
2020,Horta-Guinardó,la Clota,Hybrid,10.0
2020,Horta-Guinardó,la Clota,Others,3.0
2020,Horta-Guinardó,la Clota,Unknown,2.0
2020,Horta-Guinardó,la Font d'en Fargues,Diesel,1692.0
2020,Horta-Guinardó,la Font d'en Fargues,Electric,15.0
2020,Horta-Guinardó,la Font d'en Fargues,Gasoline,4058.0
2020,Horta-Guinardó,la Font d'en Fargues,Hybrid,142.0
2020,Horta-Guinardó,la Font d'en Fargues,Others,59.0
2020,Horta-Guinardó,la Font d'en Fargues,Unknown,10.0
2020,Horta-Guinardó,la Teixonera,Diesel,1758.0
2020,Horta-Guinardó,la Teixonera,Electric,13.0
2020,Horta-Guinardó,la Teixonera,Gasoline,3966.0
2020,Horta-Guinardó,la Teixonera,Hybrid,119.0
2020,Horta-Guinardó,la Teixonera,Others,74.0
2020,Horta-Guinardó,la Teixonera,Unknown,3.0
2020,Horta-Guinardó,la Vall d'Hebron,Diesel,1054.0
2020,Horta-Guinardó,la Vall d'Hebron,Electric,3.0
2020,Horta-Guinardó,la Vall d'Hebron,Gasoline,1831.0
2020,Horta-Guinardó,la Vall d'Hebron,Hybrid,79.0
2020,Horta-Guinardó,la Vall d'Hebron,Others,35.0
2020,Horta-Guinardó,la Vall d'Hebron,Unknown,11.0
2020,Les Corts,Pedralbes,Diesel,2279.0
2020,Les Corts,Pedralbes,Electric,113.0
2020,Les Corts,Pedralbes,Gasoline,6966.0
2020,Les Corts,Pedralbes,Hybrid,282.0
2020,Les Corts,Pedralbes,Others,71.0
2020,Les Corts,Pedralbes,Unknown,30.0
2020,Les Corts,la Maternitat i Sant Ramon,Diesel,4059.0
2020,Les Corts,la Maternitat i Sant Ramon,Electric,44.0
2020,Les Corts,la Maternitat i Sant Ramon,Gasoline,8793.0
2020,Les Corts,la Maternitat i Sant Ramon,Hybrid,369.0
2020,Les Corts,la Maternitat i Sant Ramon,Others,174.0
2020,Les Corts,la Maternitat i Sant Ramon,Unknown,51.0
2020,Les Corts,les Corts,Diesel,8063.0
2020,Les Corts,les Corts,Electric,648.0
2020,Les Corts,les Corts,Gasoline,18069.0
2020,Les Corts,les Corts,Hybrid,854.0
2020,Les Corts,les Corts,Others,247.0
2020,Les Corts,les Corts,Unknown,75.0
2020,Nou Barris,Can Peguera,Diesel,325.0
2020,Nou Barris,Can Peguera,Electric,0.0
2020,Nou Barris,Can Peguera,Gasoline,618.0
2020,Nou Barris,Can Peguera,Hybrid,16.0
2020,Nou Barris,Can Peguera,Others,11.0
2020,Nou Barris,Can Peguera,Unknown,1.0
2020,Nou Barris,Canyelles,Diesel,1458.0
2020,Nou Barris,Canyelles,Electric,2.0
2020,Nou Barris,Canyelles,Gasoline,2125.0
2020,Nou Barris,Canyelles,Hybrid,87.0
2020,Nou Barris,Canyelles,Others,58.0
2020,Nou Barris,Canyelles,Unknown,7.0
2020,Nou Barris,Ciutat Meridiana,Diesel,1674.0
2020,Nou Barris,Ciutat Meridiana,Electric,3.0
2020,Nou Barris,Ciutat Meridiana,Gasoline,2007.0
2020,Nou Barris,Ciutat Meridiana,Hybrid,40.0
2020,Nou Barris,Ciutat Meridiana,Others,52.0
2020,Nou Barris,Ciutat Meridiana,Unknown,13.0
2020,Nou Barris,Porta,Diesel,3502.0
2020,Nou Barris,Porta,Electric,9.0
2020,Nou Barris,Porta,Gasoline,6225.0
2020,Nou Barris,Porta,Hybrid,190.0
2020,Nou Barris,Porta,Others,141.0
2020,Nou Barris,Porta,Unknown,17.0
2020,Nou Barris,Torre Baró,Diesel,628.0
2020,Nou Barris,Torre Baró,Electric,4.0
2020,Nou Barris,Torre Baró,Gasoline,810.0
2020,Nou Barris,Torre Baró,Hybrid,14.0
2020,Nou Barris,Torre Baró,Others,28.0
2020,Nou Barris,Torre Baró,Unknown,5.0
2020,Nou Barris,Vallbona,Diesel,312.0
2020,Nou Barris,Vallbona,Electric,2.0
2020,Nou Barris,Vallbona,Gasoline,386.0
2020,Nou Barris,Vallbona,Hybrid,12.0
2020,Nou Barris,Vallbona,Others,25.0
2020,Nou Barris,Vallbona,Unknown,3.0
2020,Nou Barris,Verdun,Diesel,1836.0
2020,Nou Barris,Verdun,Electric,3.0
2020,Nou Barris,Verdun,Gasoline,2889.0
2020,Nou Barris,Verdun,Hybrid,76.0
2020,Nou Barris,Verdun,Others,58.0
2020,Nou Barris,Verdun,Unknown,6.0
2020,Nou Barris,Vilapicina i la Torre Llobeta,Diesel,3758.0
2020,Nou Barris,Vilapicina i la Torre Llobeta,Electric,20.0
2020,Nou Barris,Vilapicina i la Torre Llobeta,Gasoline,6942.0
2020,Nou Barris,Vilapicina i la Torre Llobeta,Hybrid,243.0
2020,Nou Barris,Vilapicina i la Torre Llobeta,Others,171.0
2020,Nou Barris,Vilapicina i la Torre Llobeta,Unknown,27.0
2020,Nou Barris,el Turó de la Peira,Diesel,1841.0
2020,Nou Barris,el Turó de la Peira,Electric,6.0
2020,Nou Barris,el Turó de la Peira,Gasoline,3438.0
2020,Nou Barris,el Turó de la Peira,Hybrid,100.0
2020,Nou Barris,el Turó de la Peira,Others,51.0
2020,Nou Barris,el Turó de la Peira,Unknown,11.0
2020,Nou Barris,la Guineueta,Diesel,2425.0
2020,Nou Barris,la Guineueta,Electric,11.0
2020,Nou Barris,la Guineueta,Gasoline,4201.0
2020,Nou Barris,la Guineueta,Hybrid,169.0
2020,Nou Barris,la Guineueta,Others,82.0
2020,Nou Barris,la Guineueta,Unknown,24.0
2020,Nou Barris,la Prosperitat,Diesel,4151.0
2020,Nou Barris,la Prosperitat,Electric,9.0
2020,Nou Barris,la Prosperitat,Gasoline,6715.0
2020,Nou Barris,la Prosperitat,Hybrid,179.0
2020,Nou Barris,la Prosperitat,Others,202.0
2020,Nou Barris,la Prosperitat,Unknown,28.0
2020,Nou Barris,la Trinitat Nova,Diesel,1093.0
2020,Nou Barris,la Trinitat Nova,Electric,0.0
2020,Nou Barris,la Trinitat Nova,Gasoline,1662.0
2020,Nou Barris,la Trinitat Nova,Hybrid,32.0
2020,Nou Barris,la Trinitat Nova,Others,35.0
2020,Nou Barris,la Trinitat Nova,Unknown,12.0
2020,Nou Barris,les Roquetes,Diesel,2814.0
2020,Nou Barris,les Roquetes,Electric,6.0
2020,Nou Barris,les Roquetes,Gasoline,3929.0
2020,Nou Barris,les Roquetes,Hybrid,90.0
2020,Nou Barris,les Roquetes,Others,102.0
2020,Nou Barris,les Roquetes,Unknown,23.0
2020,Sant Andreu,Baró de Viver,Diesel,463.0
2020,Sant Andreu,Baró de Viver,Electric,0.0
2020,Sant Andreu,Baró de Viver,Gasoline,636.0
2020,Sant Andreu,Baró de Viver,Hybrid,11.0
2020,Sant Andreu,Baró de Viver,Others,12.0
2020,Sant Andreu,Baró de Viver,Unknown,2.0
2020,Sant Andreu,Navas,Diesel,3247.0
2020,Sant Andreu,Navas,Electric,10.0
2020,Sant Andreu,Navas,Gasoline,6429.0
2020,Sant Andreu,Navas,Hybrid,232.0
2020,Sant Andreu,Navas,Others,118.0
2020,Sant Andreu,Navas,Unknown,26.0
2020,Sant Andreu,Sant Andreu,Diesel,9328.0
2020,Sant Andreu,Sant Andreu,Electric,62.0
2020,Sant Andreu,Sant Andreu,Gasoline,16703.0
2020,Sant Andreu,Sant Andreu,Hybrid,654.0
2020,Sant Andreu,Sant Andreu,Others,318.0
2020,Sant Andreu,Sant Andreu,Unknown,42.0
2020,Sant Andreu,el Bon Pastor,Diesel,3340.0
2020,Sant Andreu,el Bon Pastor,Electric,296.0
2020,Sant Andreu,el Bon Pastor,Gasoline,3498.0
2020,Sant Andreu,el Bon Pastor,Hybrid,324.0
2020,Sant Andreu,el Bon Pastor,Others,472.0
2020,Sant Andreu,el Bon Pastor,Unknown,10.0
2020,Sant Andreu,el Congrés i els Indians,Diesel,1885.0
2020,Sant Andreu,el Congrés i els Indians,Electric,15.0
2020,Sant Andreu,el Congrés i els Indians,Gasoline,3879.0
2020,Sant Andreu,el Congrés i els Indians,Hybrid,131.0
2020,Sant Andreu,el Congrés i els Indians,Others,64.0
2020,Sant Andreu,el Congrés i els Indians,Unknown,9.0
2020,Sant Andreu,la Sagrera,Diesel,4431.0
2020,Sant Andreu,la Sagrera,Electric,12.0
2020,Sant Andreu,la Sagrera,Gasoline,7987.0
2020,Sant Andreu,la Sagrera,Hybrid,287.0
2020,Sant Andreu,la Sagrera,Others,201.0
2020,Sant Andreu,la Sagrera,Unknown,21.0
2020,Sant Andreu,la Trinitat Vella,Diesel,1798.0
2020,Sant Andreu,la Trinitat Vella,Electric,4.0
2020,Sant Andreu,la Trinitat Vella,Gasoline,2247.0
2020,Sant Andreu,la Trinitat Vella,Hybrid,44.0
2020,Sant Andreu,la Trinitat Vella,Others,38.0
2020,Sant Andreu,la Trinitat Vella,Unknown,9.0
2020,Sant Martí,Camp de l'Arpa del Clot,Diesel,5364.0
2020,Sant Martí,Camp de l'Arpa del Clot,Electric,21.0
2020,Sant Martí,Camp de l'Arpa del Clot,Gasoline,11030.0
2020,Sant Martí,Camp de l'Arpa del Clot,Hybrid,393.0
2020,Sant Martí,Camp de l'Arpa del Clot,Others,196.0
2020,Sant Martí,Camp de l'Arpa del Clot,Unknown,34.0
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diesel,2183.0
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Electric,35.0
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Gasoline,3630.0
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Hybrid,191.0
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Others,77.0
2020,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Unknown,7.0
2020,Sant Martí,Provençals del Poblenou,Diesel,4192.0
2020,Sant Martí,Provençals del Poblenou,Electric,28.0
2020,Sant Martí,Provençals del Poblenou,Gasoline,6187.0
2020,Sant Martí,Provençals del Poblenou,Hybrid,259.0
2020,Sant Martí,Provençals del Poblenou,Others,169.0
2020,Sant Martí,Provençals del Poblenou,Unknown,20.0
2020,Sant Martí,Sant Martí de Provençals,Diesel,3964.0
2020,Sant Martí,Sant Martí de Provençals,Electric,15.0
2020,Sant Martí,Sant Martí de Provençals,Gasoline,7350.0
2020,Sant Martí,Sant Martí de Provençals,Hybrid,221.0
2020,Sant Martí,Sant Martí de Provençals,Others,179.0
2020,Sant Martí,Sant Martí de Provençals,Unknown,21.0
2020,Sant Martí,el Besòs i el Maresme,Diesel,3538.0
2020,Sant Martí,el Besòs i el Maresme,Electric,6.0
2020,Sant Martí,el Besòs i el Maresme,Gasoline,4842.0
